Call Id;VIP;Time of Day;Topic;Answered (Y/N);Resolved;Hold Time;Call Time;Satisfaction rating;missing values;Repeat Call
C0430;0;Afternoon;Technical Support;Y;Y;128;198;5;0;N
C0431;1;Evening;Loyalty Program;Y;N;98;342;2;0;N
C0432;0;Morning;Loyalty Program;Y;Y;124;287;4;0;N
C0433;0;Morning;Business Related;Y;Y;97;341;4;0;N
C0434;1;Afternoon;Loyalty Program;Y;Y;203;340;4;0;Y
C0435;0;Afternoon;Technical Support;Y;Y;221;346;2;0;N
C0436;0;Evening;Loyalty Program;Y;Y;291;361;5;0;N
C0437;0;Morning;Technical Support;Y;Y;74;145;4;0;Y
C0438;1;Afternoon;Loyalty Program;Y;Y;254;319;5;0;N
C0439;0;Evening;Loyalty Program;Y;Y;182;252;3;0;N
C0440;0;Evening;Others;N;N;-1;-1;-1;1;N
C0441;0;Afternoon;Others;Y;Y;266;336;4;0;N
C0442;0;Morning;Technical Support;Y;N;258;351;2;0;N
C0443;0;Morning;Technical Support;Y;Y;269;339;3;0;N
C0444;0;Evening;Technical Support;Y;N;139;209;3;0;N
C0445;1;Morning;Business Related;Y;Y;125;277;4;0;N
C0446;0;Morning;Others;Y;Y;203;280;3;0;Y
C0447;0;Evening;Business Related;Y;Y;267;342;3;0;N
C0448;0;Evening;Loyalty Program;Y;Y;95;224;2;0;N
C0449;0;Morning;Loyalty Program;Y;Y;133;203;5;0;N
C0450;0;Evening;Technical Support;Y;Y;243;313;3;0;Y
C0451;0;Morning;Business Related;Y;Y;229;299;5;0;N
C0452;0;Evening;Others;Y;Y;165;235;4;0;N
C0453;0;Evening;Loyalty Program;Y;Y;264;334;5;0;N
C0454;0;Afternoon;Loyalty Program;Y;N;164;347;5;0;N
C0455;1;Morning;Loyalty Program;Y;Y;124;194;2;0;N
C0456;0;Afternoon;Others;Y;Y;175;245;3;0;N
C0457;1;Afternoon;Technical Support;Y;Y;170;286;5;0;N
C0458;0;Morning;Loyalty Program;Y;Y;128;198;3;0;N
C0459;0;Evening;Loyalty Program;Y;N;216;286;4;0;Y
C0460;0;Afternoon;Business Related;Y;Y;194;359;3;0;N
C0461;0;Afternoon;Others;Y;Y;125;195;5;0;N
C0462;1;Evening;Loyalty Program;Y;Y;148;273;5;0;N
C0463;1;Morning;Others;Y;Y;204;274;4;0;Y
C0464;0;Afternoon;Technical Support;Y;Y;233;303;2;0;Y
C0465;1;Afternoon;Business Related;Y;Y;122;192;5;0;N
C0466;0;Afternoon;Business Related;Y;Y;249;319;2;0;N
C0467;0;Morning;Technical Support;Y;Y;244;314;1;0;N
C0468;0;Afternoon;Technical Support;Y;Y;195;271;3;0;N
C0469;0;Evening;Loyalty Program;N;N;-1;-1;-1;1;Y
C0470;1;Afternoon;Technical Support;Y;Y;286;356;5;0;N
C0471;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;Y
C0472;0;Morning;Business Related;Y;N;78;259;5;0;N
C0473;0;Evening;Loyalty Program;Y;Y;266;336;4;0;N
C0474;0;Evening;Others;Y;N;217;332;2;0;N
C0475;0;Afternoon;Business Related;Y;Y;252;322;1;0;N
C0476;0;Evening;Loyalty Program;Y;N;257;327;5;0;Y
C0477;0;Evening;Technical Support;N;N;-1;-1;-1;1;Y
C0478;0;Morning;Technical Support;Y;N;84;321;2;0;Y
C0479;0;Afternoon;Loyalty Program;Y;N;186;256;1;0;N
C0480;1;Morning;Business Related;Y;Y;116;297;5;0;N
C0481;0;Morning;Business Related;Y;Y;92;162;5;0;N
C0482;1;Evening;Business Related;Y;Y;257;327;3;0;N
C0483;0;Afternoon;Loyalty Program;Y;Y;249;319;4;0;N
C0484;0;Evening;Business Related;Y;Y;85;155;1;0;N
C0485;0;Evening;Others;Y;N;198;359;1;0;N
C0486;1;Afternoon;Others;Y;Y;78;289;5;0;N
C0487;0;Afternoon;Business Related;Y;N;234;304;2;0;N
C0488;0;Evening;Others;Y;Y;163;233;5;0;N
C0489;0;Morning;Loyalty Program;Y;Y;133;203;5;0;N
C0490;1;Afternoon;Business Related;Y;N;179;249;4;0;N
C0491;0;Afternoon;Technical Support;Y;N;203;273;3;0;N
C0492;0;Afternoon;Loyalty Program;Y;Y;115;185;4;0;N
C0493;0;Afternoon;Business Related;Y;Y;83;153;5;0;N
C0494;1;Evening;Technical Support;Y;Y;209;279;3;0;N
C0495;0;Evening;Business Related;Y;Y;173;270;5;0;N
C0496;0;Evening;Others;Y;Y;79;327;2;0;Y
C0497;0;Morning;Others;Y;Y;75;299;1;0;N
C0498;0;Morning;Business Related;Y;Y;195;265;3;0;N
C0499;0;Afternoon;Business Related;Y;Y;59;144;5;0;N
C0500;0;Evening;Technical Support;Y;Y;103;173;1;0;N
C0501;0;Morning;Technical Support;Y;Y;227;297;3;0;N
C0502;0;Evening;Business Related;Y;N;198;308;2;0;Y
C0503;0;Afternoon;Business Related;Y;Y;264;326;4;0;N
C0504;1;Evening;Loyalty Program;Y;N;172;242;3;0;N
C0505;0;Afternoon;Loyalty Program;Y;Y;68;141;5;0;Y
C0506;0;Afternoon;Business Related;Y;Y;173;259;4;0;N
C0507;0;Afternoon;Loyalty Program;Y;Y;91;266;2;0;N
C0508;0;Evening;Business Related;Y;Y;144;214;2;0;N
C0509;1;Morning;Business Related;Y;Y;181;332;5;0;N
C0510;1;Morning;Business Related;Y;Y;150;337;4;0;N
C0511;1;Afternoon;Loyalty Program;Y;Y;211;312;3;0;N
C0512;0;Morning;Technical Support;Y;N;90;262;5;0;N
C0513;0;Morning;Technical Support;Y;Y;207;277;2;0;N
C0514;1;Afternoon;Loyalty Program;Y;N;197;267;2;0;N
C0515;0;Morning;Loyalty Program;Y;Y;266;336;5;0;Y
C0516;0;Morning;Loyalty Program;Y;Y;208;305;3;0;N
C0517;0;Evening;Technical Support;Y;Y;157;239;5;0;N
C0518;1;Morning;Technical Support;N;N;-1;-1;-1;1;Y
C0519;1;Afternoon;Technical Support;Y;N;257;331;4;0;Y
C0520;0;Evening;Business Related;Y;Y;56;204;4;0;N
C0521;0;Morning;Technical Support;Y;Y;276;346;5;0;Y
C0522;0;Evening;Loyalty Program;Y;Y;151;221;2;0;N
C0523;1;Morning;Business Related;Y;Y;128;202;5;0;Y
C0524;0;Evening;Technical Support;Y;N;162;232;5;0;N
C0525;0;Evening;Business Related;Y;Y;200;330;4;0;Y
C0526;0;Afternoon;Technical Support;Y;N;202;358;2;0;N
C0527;0;Afternoon;Others;Y;Y;58;215;1;0;N
C0528;1;Evening;Loyalty Program;Y;N;115;317;3;0;N
C0529;1;Evening;Others;Y;N;176;246;4;0;Y
C0530;0;Afternoon;Loyalty Program;Y;N;165;319;5;0;N
C0531;0;Afternoon;Technical Support;Y;Y;75;342;3;0;Y
C0532;1;Evening;Loyalty Program;Y;N;184;254;4;0;N
C0533;1;Afternoon;Others;Y;Y;233;303;3;0;N
C0534;0;Afternoon;Business Related;Y;Y;70;284;1;0;N
C0535;1;Afternoon;Business Related;Y;Y;113;262;5;0;N
C0536;0;Afternoon;Technical Support;Y;Y;229;297;5;0;N
C0537;1;Morning;Technical Support;Y;N;186;256;5;0;N
C0538;0;Morning;Others;Y;Y;59;170;5;0;N
C0539;1;Evening;Loyalty Program;Y;Y;211;281;5;0;N
C0540;0;Morning;Loyalty Program;Y;Y;149;219;4;0;N
C0541;0;Morning;Business Related;Y;Y;90;261;4;0;Y
C0542;0;Morning;Business Related;Y;Y;70;267;5;0;N
C0543;0;Morning;Technical Support;Y;Y;96;357;4;0;N
C0544;0;Evening;Others;Y;N;139;209;3;0;Y
C0545;0;Afternoon;Business Related;Y;Y;249;319;1;0;N
C0546;0;Afternoon;Others;Y;N;182;302;3;0;Y
C0547;1;Morning;Others;N;N;-1;-1;-1;1;Y
C0548;0;Evening;Loyalty Program;Y;N;187;257;4;0;N
C0549;1;Afternoon;Loyalty Program;N;N;-1;-1;-1;1;N
C0550;1;Afternoon;Business Related;Y;Y;254;324;3;0;N
C0551;1;Morning;Business Related;Y;Y;89;159;4;0;N
C0552;0;Morning;Technical Support;Y;Y;67;137;3;0;Y
C0553;1;Afternoon;Business Related;Y;Y;192;262;4;0;N
C0554;0;Morning;Loyalty Program;Y;N;87;157;5;0;N
C0555;0;Evening;Loyalty Program;Y;Y;134;256;5;0;N
C0556;0;Evening;Others;Y;N;95;321;1;0;N
C0557;0;Morning;Loyalty Program;Y;Y;279;349;4;0;Y
C0558;0;Morning;Technical Support;Y;Y;177;274;3;0;N
C0559;0;Evening;Others;Y;Y;288;358;4;0;N
C0560;0;Morning;Technical Support;Y;N;65;179;4;0;N
C0561;0;Morning;Loyalty Program;Y;Y;288;358;4;0;N
C0562;0;Morning;Loyalty Program;Y;N;252;322;5;0;Y
C0563;0;Afternoon;Others;Y;Y;244;314;4;0;Y
C0564;1;Morning;Business Related;Y;Y;195;267;2;0;Y
C0565;0;Afternoon;Business Related;N;N;-1;-1;-1;1;N
C0566;0;Afternoon;Business Related;Y;Y;99;169;5;0;Y
C0567;0;Evening;Business Related;Y;Y;208;278;4;0;N
C0568;0;Evening;Others;Y;Y;262;332;5;0;Y
C0569;1;Evening;Others;Y;Y;223;293;4;0;N
C0570;1;Afternoon;Loyalty Program;Y;N;256;326;1;0;Y
C0571;0;Morning;Loyalty Program;Y;Y;97;167;5;0;N
C0572;0;Evening;Technical Support;Y;N;129;239;5;0;N
C0573;1;Evening;Others;Y;Y;89;159;5;0;N
C0574;0;Evening;Others;Y;Y;261;331;5;0;N
C0575;0;Afternoon;Technical Support;Y;Y;238;352;2;0;N
C0576;0;Evening;Others;Y;Y;279;349;5;0;N
C0577;0;Afternoon;Loyalty Program;Y;Y;181;251;1;0;N
C0578;1;Morning;Business Related;Y;N;289;359;5;0;N
C0579;0;Morning;Loyalty Program;Y;Y;272;342;2;0;N
C0580;1;Afternoon;Technical Support;Y;N;182;252;3;0;N
C0581;1;Afternoon;Loyalty Program;Y;Y;126;350;5;0;N
C0582;0;Afternoon;Others;Y;Y;242;324;4;0;N
C0583;0;Morning;Technical Support;Y;Y;239;309;4;0;N
C0584;1;Morning;Loyalty Program;Y;Y;253;323;1;0;Y
C0585;1;Evening;Others;Y;N;175;339;3;0;N
C0586;1;Evening;Loyalty Program;Y;N;252;322;4;0;N
C0587;0;Evening;Technical Support;Y;N;251;320;4;0;N
C0588;0;Evening;Technical Support;Y;Y;254;324;4;0;Y
C0589;0;Afternoon;Others;N;N;-1;-1;-1;1;N
C0590;1;Evening;Business Related;Y;N;68;308;2;0;Y
C0591;1;Evening;Others;Y;Y;103;173;1;0;N
C0592;1;Morning;Others;Y;Y;122;192;4;0;Y
C0593;1;Evening;Business Related;Y;N;124;239;3;0;N
C0594;0;Afternoon;Technical Support;Y;Y;250;320;3;0;Y
C0595;0;Morning;Technical Support;Y;Y;159;229;3;0;Y
C0596;0;Afternoon;Loyalty Program;Y;Y;88;272;5;0;Y
C0597;1;Morning;Technical Support;Y;N;96;166;3;0;N
C0598;0;Evening;Technical Support;Y;Y;166;322;3;0;N
C0599;0;Evening;Business Related;Y;Y;239;338;4;0;N
C0600;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
C0601;0;Morning;Business Related;Y;Y;220;354;5;0;N
C0602;1;Morning;Business Related;Y;N;146;216;2;0;Y
C0603;0;Morning;Loyalty Program;Y;N;168;235;2;0;Y
C0604;1;Morning;Others;Y;Y;69;151;4;0;N
C0605;1;Afternoon;Loyalty Program;Y;N;68;173;1;0;N
C0606;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
C0607;0;Morning;Business Related;Y;N;141;360;1;0;N
C0608;0;Evening;Business Related;N;N;-1;-1;-1;1;N
C0609;0;Morning;Others;Y;Y;260;358;4;0;N
C0610;1;Morning;Business Related;N;N;-1;-1;-1;1;Y
C0611;0;Morning;Technical Support;Y;Y;182;252;3;0;N
C0612;0;Afternoon;Others;Y;N;208;315;3;0;N
C0613;0;Evening;Others;Y;Y;154;243;5;0;Y
C0614;0;Afternoon;Business Related;Y;Y;274;346;1;0;N
C0615;1;Morning;Business Related;Y;Y;208;278;4;0;N
C0616;0;Afternoon;Technical Support;Y;Y;232;330;1;0;N
C0617;0;Afternoon;Loyalty Program;Y;Y;127;197;3;0;N
C0618;0;Evening;Business Related;Y;N;235;305;5;0;N
C0619;0;Morning;Loyalty Program;Y;Y;248;318;3;0;N
C0620;0;Evening;Loyalty Program;Y;Y;133;215;3;0;N
C0621;1;Evening;Technical Support;Y;N;206;281;5;0;N
C0622;0;Evening;Technical Support;Y;Y;246;325;2;0;N
C0623;0;Evening;Business Related;Y;Y;101;359;5;0;N
C0624;0;Afternoon;Others;Y;Y;176;246;3;0;Y
C0625;0;Evening;Technical Support;Y;N;142;212;1;0;Y
C0626;0;Evening;Others;Y;N;52;259;4;0;N
C0627;1;Morning;Business Related;Y;Y;50;201;5;0;N
C0628;1;Morning;Others;Y;Y;272;342;5;0;N
C0629;0;Afternoon;Technical Support;Y;Y;169;251;5;0;Y
C0630;0;Morning;Technical Support;Y;Y;193;301;4;0;N
C0631;0;Morning;Technical Support;Y;Y;121;191;3;0;Y
C0632;0;Evening;Loyalty Program;Y;Y;255;325;2;0;Y
C0633;0;Afternoon;Loyalty Program;Y;Y;55;203;5;0;N
C0634;1;Afternoon;Technical Support;Y;Y;58;198;3;0;Y
C0635;0;Morning;Loyalty Program;Y;Y;63;271;1;0;N
C0636;0;Afternoon;Others;Y;Y;120;295;2;0;Y
C0637;0;Morning;Loyalty Program;Y;Y;122;192;4;0;N
C0638;1;Afternoon;Loyalty Program;Y;Y;237;338;1;0;Y
C0639;0;Evening;Business Related;Y;Y;75;345;2;0;N
C0640;1;Evening;Loyalty Program;Y;N;297;367;3;0;N
C0641;0;Afternoon;Loyalty Program;Y;Y;286;356;5;0;N
C0642;1;Afternoon;Others;N;N;-1;-1;-1;1;N
C0643;0;Morning;Business Related;Y;N;59;296;5;0;N
C0644;0;Morning;Loyalty Program;Y;Y;272;342;1;0;Y
C0645;1;Evening;Others;Y;Y;246;316;5;0;Y
C0646;0;Evening;Others;Y;Y;285;352;5;0;Y
C0647;0;Morning;Others;Y;N;106;259;3;0;N
C0648;1;Evening;Others;Y;Y;257;327;5;0;N
C0649;0;Evening;Others;Y;Y;260;330;4;0;N
C0650;0;Evening;Technical Support;Y;Y;298;359;4;0;Y
C0651;0;Afternoon;Loyalty Program;Y;Y;209;279;2;0;Y
C0652;0;Morning;Loyalty Program;Y;Y;128;189;2;0;N
C0653;0;Afternoon;Technical Support;Y;Y;158;347;3;0;N
C0654;1;Morning;Technical Support;Y;Y;66;187;3;0;N
C0655;1;Afternoon;Technical Support;Y;Y;100;337;2;0;N
C0656;0;Afternoon;Business Related;Y;Y;283;353;2;0;N
C0657;0;Evening;Business Related;N;N;-1;-1;-1;1;Y
C0658;1;Afternoon;Business Related;Y;Y;291;361;3;0;N
C0659;0;Afternoon;Loyalty Program;N;N;-1;-1;-1;1;N
C0660;0;Morning;Loyalty Program;Y;Y;52;323;3;0;N
C0661;0;Morning;Others;N;N;-1;-1;-1;1;N
C0662;0;Morning;Technical Support;Y;Y;243;313;3;0;N
C0663;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;N
C0664;0;Afternoon;Loyalty Program;Y;Y;64;134;5;0;Y
C0665;0;Morning;Business Related;Y;Y;60;195;1;0;Y
C0666;0;Morning;Loyalty Program;Y;Y;86;214;3;0;Y
C0667;0;Afternoon;Others;Y;Y;152;222;4;0;Y
C0668;0;Morning;Technical Support;Y;N;144;211;3;0;Y
C0669;0;Morning;Business Related;Y;Y;73;143;2;0;N
C0670;1;Morning;Technical Support;Y;Y;244;314;3;0;Y
C0671;0;Afternoon;Loyalty Program;Y;Y;117;187;4;0;N
C0672;0;Afternoon;Loyalty Program;Y;Y;83;329;2;0;N
C0673;1;Morning;Technical Support;Y;N;203;273;4;0;N
C0674;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;Y
C0675;1;Afternoon;Others;Y;N;145;215;5;0;Y
C0676;1;Evening;Loyalty Program;Y;Y;217;310;3;0;N
C0677;0;Evening;Business Related;Y;Y;285;355;3;0;Y
C0678;0;Afternoon;Business Related;Y;Y;159;312;4;0;N
C0679;1;Evening;Others;Y;Y;262;336;3;0;N
C0680;0;Morning;Loyalty Program;Y;N;279;349;5;0;N
C0681;0;Evening;Others;Y;Y;174;244;1;0;Y
C0682;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;Y
C0683;0;Afternoon;Loyalty Program;Y;Y;137;207;3;0;Y
C0684;0;Evening;Others;Y;Y;271;341;1;0;Y
C0685;0;Afternoon;Others;Y;Y;128;198;5;0;N
C0686;0;Morning;Business Related;Y;N;57;319;2;0;N
C0687;0;Evening;Loyalty Program;Y;Y;183;253;2;0;Y
C0688;1;Evening;Technical Support;Y;Y;61;199;2;0;Y
C0689;0;Morning;Others;Y;Y;160;230;3;0;N
C0690;0;Morning;Loyalty Program;Y;N;139;342;2;0;N
C0691;0;Afternoon;Others;Y;Y;153;325;5;0;Y
C0692;0;Evening;Technical Support;Y;Y;134;352;2;0;N
C0693;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
C0694;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;N
C0695;0;Morning;Loyalty Program;Y;Y;276;346;4;0;N
C0696;0;Morning;Others;Y;N;241;311;5;0;N
C0697;0;Afternoon;Technical Support;Y;Y;286;356;4;0;N
C0698;1;Morning;Technical Support;Y;Y;64;171;1;0;N
C0699;1;Morning;Loyalty Program;Y;Y;239;343;5;0;Y
C0700;0;Afternoon;Technical Support;Y;Y;274;344;1;0;N
C0701;0;Afternoon;Loyalty Program;Y;Y;168;238;3;0;Y
C0702;0;Evening;Others;Y;Y;186;256;2;0;Y
C0703;0;Evening;Business Related;Y;Y;60;321;5;0;N
C0704;0;Afternoon;Technical Support;Y;Y;166;236;1;0;N
C0705;0;Afternoon;Technical Support;Y;Y;56;334;4;0;N
C0706;0;Morning;Business Related;Y;Y;223;293;5;0;Y
C0707;0;Afternoon;Loyalty Program;Y;N;191;274;5;0;Y
C0708;0;Afternoon;Loyalty Program;N;N;-1;-1;-1;1;N
C0709;0;Evening;Loyalty Program;Y;Y;159;229;5;0;N
C0710;0;Evening;Loyalty Program;Y;N;115;185;3;0;N
C0711;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;N
C0712;1;Evening;Others;Y;Y;72;158;3;0;N
C0713;1;Morning;Others;Y;Y;295;365;5;0;N
C0714;1;Evening;Others;Y;Y;236;306;2;0;N
C0715;0;Morning;Others;Y;Y;284;354;4;0;N
C0716;0;Morning;Loyalty Program;Y;Y;229;299;4;0;N
C0717;1;Evening;Technical Support;Y;Y;197;267;1;0;Y
C0718;0;Morning;Technical Support;Y;Y;226;296;4;0;N
C0719;0;Afternoon;Technical Support;Y;Y;217;287;1;0;N
C0720;1;Evening;Technical Support;Y;Y;193;261;5;0;N
C0721;0;Morning;Loyalty Program;Y;Y;294;364;3;0;N
C0722;0;Evening;Technical Support;Y;N;89;327;1;0;N
C0723;1;Evening;Loyalty Program;Y;Y;64;308;2;0;Y
C0724;0;Morning;Business Related;Y;Y;256;326;1;0;N
C0725;0;Afternoon;Loyalty Program;Y;Y;289;359;4;0;N
C0726;1;Morning;Loyalty Program;Y;N;107;177;4;0;N
C0727;0;Afternoon;Loyalty Program;Y;Y;134;218;3;0;Y
C0728;0;Morning;Loyalty Program;Y;Y;93;163;5;0;N
C0729;0;Evening;Loyalty Program;Y;N;254;324;2;0;N
C0730;0;Morning;Loyalty Program;Y;Y;106;323;4;0;Y
C0731;0;Evening;Technical Support;Y;Y;182;288;5;0;Y
C0732;1;Morning;Others;Y;Y;257;339;2;0;N
C0733;0;Afternoon;Business Related;Y;Y;210;280;5;0;N
C0734;0;Evening;Others;Y;Y;252;322;2;0;N
C0735;0;Evening;Technical Support;Y;Y;289;359;1;0;Y
C0736;0;Afternoon;Business Related;N;N;-1;-1;-1;1;N
C0737;0;Afternoon;Business Related;Y;N;172;288;3;0;N
C0738;0;Evening;Others;Y;Y;132;349;2;0;N
C0739;0;Afternoon;Loyalty Program;Y;N;96;176;5;0;N
C0740;1;Morning;Loyalty Program;Y;Y;61;131;4;0;Y
C0741;0;Evening;Loyalty Program;Y;N;298;368;4;0;N
C0742;0;Afternoon;Loyalty Program;Y;Y;193;263;5;0;N
C0743;0;Afternoon;Others;N;N;-1;-1;-1;1;N
C0744;0;Evening;Others;Y;Y;226;287;2;0;N
C0745;0;Evening;Others;Y;N;78;211;2;0;N
C0746;1;Evening;Loyalty Program;Y;Y;143;273;2;0;N
C0747;1;Morning;Business Related;N;N;-1;-1;-1;1;Y
C0748;0;Evening;Business Related;Y;Y;131;309;3;0;N
C0749;0;Afternoon;Technical Support;Y;Y;52;266;2;0;N
C0750;1;Morning;Technical Support;Y;Y;227;297;1;0;N
C0751;1;Evening;Business Related;Y;Y;132;202;5;0;Y
C0752;0;Morning;Technical Support;Y;Y;191;261;5;0;Y
C0753;0;Evening;Business Related;Y;Y;204;356;5;0;Y
C0754;1;Evening;Technical Support;Y;Y;92;310;3;0;N
C0755;1;Morning;Technical Support;Y;N;226;296;5;0;N
C0756;1;Morning;Technical Support;Y;Y;278;348;5;0;N
C0757;0;Morning;Others;Y;Y;76;193;5;0;Y
C0758;0;Morning;Others;Y;N;79;283;3;0;N
C0759;0;Evening;Technical Support;Y;Y;142;212;5;0;Y
C0760;0;Morning;Others;Y;Y;273;343;2;0;N
C0761;0;Evening;Others;Y;Y;114;184;4;0;Y
C0762;1;Morning;Others;Y;Y;51;337;3;0;Y
C0763;0;Morning;Technical Support;Y;Y;293;363;2;0;Y
C0764;0;Morning;Business Related;Y;Y;100;170;5;0;N
C0765;0;Evening;Business Related;Y;Y;239;309;2;0;N
C0766;0;Morning;Business Related;Y;Y;217;287;4;0;N
C0767;1;Morning;Technical Support;Y;Y;134;315;1;0;N
C0768;1;Afternoon;Business Related;Y;N;140;210;4;0;N
C0769;1;Afternoon;Loyalty Program;Y;Y;135;205;4;0;N
C0770;0;Evening;Loyalty Program;Y;Y;256;326;5;0;N
C0771;0;Evening;Loyalty Program;Y;Y;296;366;4;0;N
C0772;0;Morning;Technical Support;N;N;-1;-1;-1;1;N
C0773;0;Evening;Technical Support;Y;N;206;276;5;0;N
C0774;0;Morning;Technical Support;Y;Y;268;338;2;0;N
C0775;0;Evening;Loyalty Program;Y;Y;71;152;5;0;N
C0776;0;Evening;Technical Support;Y;Y;90;160;5;0;N
C0777;0;Morning;Business Related;Y;Y;93;349;4;0;N
C0778;0;Evening;Technical Support;Y;Y;121;190;1;0;N
C0779;0;Evening;Others;Y;Y;279;349;4;0;N
C0780;0;Morning;Loyalty Program;Y;Y;171;281;4;0;N
C0781;0;Morning;Loyalty Program;Y;Y;115;259;2;0;N
C0782;0;Morning;Loyalty Program;Y;N;166;236;1;0;N
C0783;0;Morning;Business Related;N;N;-1;-1;-1;1;N
C0784;0;Morning;Others;Y;Y;160;230;2;0;Y
C0785;1;Afternoon;Others;Y;Y;236;306;1;0;N
C0786;0;Evening;Business Related;N;N;-1;-1;-1;1;N
C0787;1;Evening;Loyalty Program;N;N;-1;-1;-1;1;N
C0788;0;Evening;Others;Y;Y;52;272;3;0;N
C0789;0;Afternoon;Others;N;N;-1;-1;-1;1;N
C0790;1;Afternoon;Business Related;Y;Y;298;368;5;0;N
C0791;0;Evening;Loyalty Program;Y;Y;229;299;4;0;N
C0792;1;Evening;Technical Support;Y;Y;146;216;2;0;Y
C0793;1;Morning;Business Related;Y;Y;246;347;1;0;N
C0794;1;Morning;Others;Y;N;202;272;2;0;N
C0795;1;Evening;Loyalty Program;Y;Y;102;172;5;0;N
C0796;0;Evening;Others;Y;N;65;203;1;0;N
C0797;0;Afternoon;Business Related;Y;Y;203;273;4;0;N
C0798;0;Morning;Others;Y;N;165;235;1;0;N
C0799;1;Afternoon;Others;Y;Y;72;240;2;0;N
C0800;0;Morning;Loyalty Program;Y;Y;243;313;3;0;N
C0801;1;Morning;Business Related;Y;Y;240;335;5;0;N
C0802;0;Morning;Others;Y;Y;113;207;3;0;Y
C0803;0;Evening;Business Related;Y;N;156;226;2;0;N
C0804;1;Morning;Loyalty Program;Y;N;261;331;2;0;N
C0805;0;Afternoon;Technical Support;Y;Y;263;333;5;0;N
C0806;0;Afternoon;Business Related;Y;Y;142;292;5;0;N
C0807;0;Morning;Others;Y;N;209;300;4;0;N
C0808;0;Morning;Business Related;Y;Y;189;259;1;0;Y
C0809;0;Afternoon;Others;N;N;-1;-1;-1;1;N
C0810;0;Morning;Business Related;Y;Y;131;201;4;0;N
C0811;1;Morning;Others;Y;Y;137;349;5;0;N
C0812;0;Evening;Others;Y;Y;221;291;4;0;N
C0813;0;Evening;Technical Support;Y;Y;266;336;5;0;N
C0814;0;Afternoon;Loyalty Program;Y;Y;242;312;2;0;N
C0815;1;Morning;Business Related;Y;N;151;221;5;0;N
C0816;0;Evening;Technical Support;Y;Y;180;250;1;0;N
C0817;0;Morning;Others;Y;Y;227;297;4;0;N
C0818;0;Afternoon;Business Related;Y;Y;205;275;4;0;Y
C0819;0;Morning;Others;N;N;-1;-1;-1;1;N
C0820;1;Afternoon;Others;N;N;-1;-1;-1;1;N
C0821;0;Evening;Technical Support;Y;Y;272;342;4;0;N
C0822;1;Afternoon;Others;Y;Y;294;364;2;0;Y
C0823;0;Morning;Loyalty Program;Y;Y;234;304;3;0;N
C0824;0;Afternoon;Business Related;Y;N;113;212;3;0;N
C0825;0;Afternoon;Others;Y;Y;112;219;4;0;Y
C0826;1;Evening;Technical Support;Y;N;89;271;2;0;Y
C0827;1;Afternoon;Business Related;Y;Y;296;366;4;0;N
C0828;0;Morning;Technical Support;Y;N;206;276;4;0;N
C0829;0;Evening;Others;Y;Y;199;269;1;0;N
C0830;0;Evening;Loyalty Program;Y;Y;167;277;4;0;N
C0831;0;Evening;Business Related;Y;N;164;327;5;0;N
C0832;0;Afternoon;Loyalty Program;Y;Y;277;347;5;0;N
C0833;0;Afternoon;Technical Support;Y;Y;160;230;5;0;N
C0834;0;Afternoon;Others;Y;Y;248;318;1;0;N
C0835;0;Afternoon;Business Related;Y;Y;257;327;3;0;Y
C0836;0;Morning;Technical Support;Y;Y;204;274;2;0;N
C0837;0;Morning;Technical Support;Y;N;256;326;4;0;N
C0838;0;Afternoon;Technical Support;Y;Y;244;314;4;0;N
C0839;1;Afternoon;Technical Support;Y;Y;88;255;1;0;N
C0840;1;Evening;Loyalty Program;Y;Y;162;356;2;0;N
C0841;0;Afternoon;Others;N;N;-1;-1;-1;1;Y
C0842;1;Evening;Technical Support;Y;Y;200;270;2;0;N
C0843;0;Evening;Others;Y;N;289;359;3;0;N
C0844;0;Morning;Loyalty Program;Y;Y;195;265;4;0;N
C0845;0;Morning;Loyalty Program;Y;N;214;298;5;0;N
C0846;0;Evening;Technical Support;Y;Y;180;250;4;0;Y
C0847;0;Evening;Loyalty Program;Y;Y;137;239;1;0;N
C0848;0;Morning;Technical Support;Y;Y;256;326;4;0;N
C0849;1;Evening;Loyalty Program;Y;Y;223;293;2;0;N
C0850;1;Afternoon;Loyalty Program;Y;Y;101;171;5;0;Y
C0851;0;Afternoon;Loyalty Program;Y;Y;285;355;1;0;Y
C0852;0;Morning;Technical Support;Y;Y;227;297;5;0;Y
C0853;0;Afternoon;Others;Y;Y;204;274;1;0;N
C0854;0;Afternoon;Others;Y;Y;106;176;2;0;Y
C0855;0;Afternoon;Loyalty Program;Y;Y;87;271;1;0;Y
C0856;1;Afternoon;Others;Y;N;194;264;2;0;N
C0857;0;Morning;Others;Y;Y;94;164;4;0;Y
C0858;0;Afternoon;Loyalty Program;Y;N;97;160;5;0;Y
