Call Id;VIP;Time of Day;Topic;Answered (Y/N);Resolved;Hold Time;Call Time;Satisfaction rating;missing values;Repeat Call
ID0411;0;Morning;Technical Support;Y;Y;119;328;3;0;N
ID0412;1;Morning;Streaming;Y;Y;68;317;1;0;Y
ID0413;0;Morning;Contract related;Y;Y;115;370;3;0;Y
ID0414;0;Morning;Contract related;Y;Y;84;131;5;0;N
ID0415;0;Morning;Contract related;Y;N;59;137;4;0;Y
ID0416;0;Morning;Technical Support;Y;N;112;214;4;0;Y
ID0417;0;Morning;Contract related;N;N;-1;-1;-1;1;N
ID0418;1;Morning;Admin Support;Y;Y;39;291;3;0;Y
ID0419;0;Afternoon;Streaming;Y;Y;31;395;5;0;N
ID0420;1;Afternoon;Streaming;Y;Y;112;221;2;0;Y
ID0421;0;Afternoon;Streaming;Y;Y;49;145;4;0;Y
ID0422;0;Afternoon;Technical Support;Y;Y;18;398;3;0;Y
ID0423;0;Afternoon;Technical Support;Y;Y;80;163;4;0;Y
ID0424;0;Afternoon;Admin Support;Y;Y;57;153;3;0;N
ID0425;0;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID0426;0;Afternoon;Contract related;Y;N;87;378;4;0;N
ID0427;0;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID0428;0;Afternoon;Streaming;Y;Y;81;356;3;0;N
ID0429;1;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
ID0430;0;Afternoon;Streaming;Y;Y;47;131;5;0;Y
ID0431;1;Afternoon;Streaming;Y;Y;57;375;4;0;N
ID0432;1;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID0433;0;Afternoon;Contract related;Y;Y;104;235;4;0;Y
ID0434;0;Afternoon;Admin Support;Y;Y;16;346;3;0;Y
ID0435;0;Afternoon;Streaming;Y;Y;37;253;4;0;N
ID0436;1;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID0437;0;Afternoon;Technical Support;Y;Y;61;126;4;0;N
ID0438;0;Afternoon;Admin Support;Y;N;41;190;4;0;N
ID0439;1;Afternoon;Streaming;Y;Y;40;141;4;0;Y
ID0440;0;Afternoon;Admin Support;Y;Y;55;321;2;0;Y
ID0441;0;Afternoon;Admin Support;Y;Y;92;113;3;0;Y
ID0442;0;Afternoon;Contract related;Y;Y;118;158;5;0;N
ID0443;0;Evening;Streaming;Y;Y;82;343;3;0;Y
ID0444;0;Evening;Streaming;Y;Y;83;140;3;0;Y
ID0445;0;Evening;Payment related;Y;Y;78;313;2;0;N
ID0446;0;Evening;Payment related;Y;N;111;314;5;0;Y
ID0447;0;Morning;Contract related;Y;Y;107;322;4;0;N
ID0448;0;Morning;Streaming;Y;Y;108;243;2;0;N
ID0449;1;Morning;Payment related;Y;Y;97;159;5;0;Y
ID0450;0;Morning;Streaming;Y;Y;31;380;5;0;N
ID0451;0;Morning;Payment related;Y;Y;20;109;4;0;N
ID0452;0;Morning;Admin Support;Y;Y;110;413;3;0;Y
ID0453;0;Morning;Technical Support;Y;Y;86;302;5;0;N
ID0454;1;Morning;Streaming;Y;Y;77;191;4;0;N
ID0455;0;Morning;Streaming;Y;Y;119;407;3;0;N
ID0456;1;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID0457;0;Morning;Technical Support;Y;Y;13;186;3;0;N
ID0458;0;Morning;Payment related;Y;Y;106;207;5;0;N
ID0459;1;Morning;Payment related;Y;Y;35;325;3;0;N
ID0460;0;Morning;Contract related;Y;N;46;323;3;0;Y
ID0461;0;Morning;Admin Support;Y;N;24;375;3;0;Y
ID0462;0;Morning;Streaming;Y;Y;88;393;5;0;N
ID0463;0;Morning;Admin Support;Y;Y;81;162;3;0;N
ID0464;0;Morning;Payment related;Y;Y;96;273;3;0;Y
ID0465;0;Morning;Admin Support;Y;Y;46;365;3;0;N
ID0466;1;Morning;Contract related;Y;Y;25;100;4;0;N
ID0467;1;Morning;Admin Support;Y;Y;81;187;4;0;N
ID0468;0;Morning;Payment related;N;N;-1;-1;-1;1;N
ID0469;0;Morning;Technical Support;Y;Y;97;410;1;0;N
ID0470;1;Morning;Technical Support;Y;Y;116;196;5;0;N
ID0471;0;Morning;Payment related;N;N;-1;-1;-1;1;N
ID0472;0;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID0473;0;Morning;Payment related;Y;Y;87;345;5;0;Y
ID0474;1;Morning;Technical Support;Y;Y;43;95;4;0;Y
ID0475;0;Morning;Contract related;Y;Y;102;288;3;0;N
ID0476;1;Morning;Payment related;Y;Y;95;349;5;0;N
ID0477;0;Afternoon;Technical Support;Y;Y;108;285;3;0;N
ID0478;1;Afternoon;Admin Support;Y;Y;80;191;4;0;N
ID0479;0;Afternoon;Payment related;Y;Y;61;96;5;0;N
ID0480;0;Afternoon;Contract related;Y;Y;18;305;5;0;Y
ID0481;1;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID0482;0;Afternoon;Admin Support;Y;N;10;114;4;0;Y
ID0483;0;Afternoon;Payment related;Y;Y;92;205;3;0;N
ID0484;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0485;0;Afternoon;Contract related;Y;Y;120;268;1;0;N
ID0486;0;Afternoon;Technical Support;Y;Y;63;299;3;0;N
ID0487;0;Afternoon;Streaming;N;N;-1;-1;-1;1;N
ID0488;0;Afternoon;Streaming;Y;Y;101;330;3;0;Y
ID0489;0;Afternoon;Payment related;Y;Y;105;140;1;0;Y
ID0490;0;Afternoon;Contract related;Y;Y;21;98;4;0;N
ID0491;0;Afternoon;Payment related;Y;Y;34;310;4;0;Y
ID0492;0;Afternoon;Technical Support;Y;Y;78;205;1;0;N
ID0493;0;Afternoon;Streaming;Y;Y;44;174;3;0;Y
ID0494;1;Afternoon;Admin Support;Y;Y;98;163;1;0;N
ID0495;0;Afternoon;Payment related;Y;Y;23;203;1;0;N
ID0496;1;Afternoon;Admin Support;Y;Y;28;380;3;0;Y
ID0497;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0498;0;Afternoon;Admin Support;Y;Y;43;123;5;0;Y
ID0499;0;Evening;Streaming;N;N;-1;-1;-1;1;Y
ID0500;0;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID0501;0;Evening;Payment related;Y;Y;119;110;4;0;N
ID0502;0;Evening;Payment related;Y;Y;32;174;5;0;N
ID0503;0;Evening;Streaming;Y;N;50;257;3;0;N
ID0504;0;Evening;Admin Support;N;N;-1;-1;-1;1;Y
ID0505;0;Evening;Payment related;Y;Y;35;286;4;0;Y
ID0506;0;Evening;Contract related;Y;Y;27;163;3;0;N
ID0507;1;Evening;Streaming;Y;Y;121;200;4;0;N
ID0508;1;Evening;Streaming;Y;Y;42;418;2;0;N
ID0509;1;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID0510;0;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID0511;1;Evening;Payment related;Y;Y;107;125;5;0;Y
ID0512;1;Evening;Streaming;Y;Y;116;211;4;0;Y
ID0513;0;Evening;Technical Support;Y;N;60;126;3;0;N
ID0514;0;Evening;Payment related;Y;Y;116;278;4;0;Y
ID0515;0;Morning;Payment related;Y;Y;19;371;5;0;N
ID0516;1;Morning;Contract related;Y;Y;75;350;3;0;N
ID0517;0;Morning;Admin Support;Y;Y;23;108;3;0;Y
ID0518;1;Morning;Technical Support;Y;Y;69;233;3;0;Y
ID0519;0;Morning;Streaming;Y;Y;64;263;5;0;N
ID0520;0;Morning;Streaming;Y;Y;117;203;3;0;Y
ID0521;0;Morning;Streaming;Y;Y;12;394;4;0;N
ID0522;0;Morning;Admin Support;Y;Y;102;218;4;0;N
ID0523;0;Morning;Technical Support;Y;Y;46;392;4;0;N
ID0524;1;Morning;Streaming;Y;N;47;147;4;0;N
ID0525;0;Morning;Streaming;Y;Y;98;203;4;0;N
ID0526;0;Morning;Contract related;Y;Y;84;257;4;0;N
ID0527;0;Morning;Streaming;Y;Y;12;133;3;0;Y
ID0528;0;Morning;Payment related;Y;Y;88;206;4;0;N
ID0529;0;Morning;Contract related;Y;Y;97;353;1;0;N
ID0530;0;Morning;Admin Support;Y;Y;51;356;3;0;N
ID0531;0;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID0532;0;Morning;Streaming;Y;Y;106;217;4;0;N
ID0533;1;Afternoon;Admin Support;Y;Y;34;232;4;0;Y
ID0534;0;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID0535;0;Afternoon;Technical Support;Y;Y;51;333;3;0;Y
ID0536;0;Afternoon;Technical Support;Y;Y;74;294;4;0;Y
ID0537;0;Afternoon;Contract related;Y;Y;29;136;3;0;N
ID0538;0;Afternoon;Admin Support;Y;Y;123;375;3;0;Y
ID0539;1;Afternoon;Contract related;Y;Y;100;101;4;0;N
ID0540;0;Afternoon;Streaming;Y;Y;43;413;3;0;N
ID0541;1;Afternoon;Technical Support;Y;Y;24;269;4;0;Y
ID0542;0;Afternoon;Streaming;Y;Y;78;374;4;0;N
ID0543;0;Afternoon;Payment related;Y;Y;28;367;5;0;N
ID0544;0;Afternoon;Admin Support;Y;Y;36;148;3;0;Y
ID0545;0;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID0546;1;Afternoon;Payment related;Y;Y;10;272;2;0;Y
ID0547;0;Afternoon;Streaming;Y;Y;43;402;3;0;Y
ID0548;0;Afternoon;Technical Support;Y;Y;19;98;3;0;Y
ID0549;1;Afternoon;Admin Support;Y;Y;74;394;3;0;N
ID0550;1;Afternoon;Streaming;Y;Y;71;245;1;0;Y
ID0551;1;Afternoon;Admin Support;Y;Y;117;376;5;0;N
ID0552;0;Afternoon;Contract related;Y;Y;61;301;3;0;Y
ID0553;0;Afternoon;Contract related;Y;Y;118;200;3;0;N
ID0554;0;Afternoon;Admin Support;Y;Y;87;258;4;0;Y
ID0555;1;Afternoon;Payment related;Y;Y;48;126;4;0;Y
ID0556;0;Afternoon;Contract related;Y;Y;112;194;1;0;N
ID0557;0;Evening;Contract related;Y;Y;99;164;5;0;N
ID0558;0;Evening;Technical Support;Y;Y;103;176;4;0;N
ID0559;1;Evening;Payment related;Y;Y;102;98;5;0;Y
ID0560;1;Evening;Payment related;Y;Y;74;416;5;0;Y
ID0561;1;Evening;Payment related;Y;Y;28;89;1;0;N
ID0562;0;Evening;Contract related;Y;Y;64;153;4;0;N
ID0563;0;Evening;Contract related;N;N;-1;-1;-1;1;N
ID0564;0;Evening;Payment related;Y;Y;81;396;4;0;Y
ID0565;1;Evening;Streaming;Y;Y;121;124;3;0;N
ID0566;0;Evening;Technical Support;Y;Y;117;231;4;0;N
ID0567;1;Evening;Payment related;Y;Y;55;254;4;0;Y
ID0568;1;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID0569;1;Evening;Streaming;Y;Y;79;150;3;0;N
ID0570;0;Evening;Technical Support;Y;Y;120;189;1;0;Y
ID0571;0;Evening;Contract related;Y;Y;50;161;2;0;N
ID0572;1;Evening;Admin Support;Y;N;15;183;1;0;Y
ID0573;1;Evening;Streaming;Y;Y;10;298;3;0;N
ID0574;0;Evening;Technical Support;Y;Y;110;254;3;0;N
ID0575;1;Evening;Payment related;Y;Y;69;107;3;0;N
ID0576;1;Evening;Contract related;Y;N;122;228;1;0;N
ID0577;0;Evening;Contract related;Y;Y;47;118;3;0;N
ID0578;0;Evening;Technical Support;Y;N;124;406;5;0;N
ID0579;0;Morning;Streaming;Y;Y;92;181;3;0;N
ID0580;0;Morning;Payment related;Y;Y;110;332;2;0;Y
ID0581;0;Morning;Streaming;Y;Y;84;145;4;0;N
ID0582;1;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID0583;0;Morning;Admin Support;Y;Y;81;261;5;0;Y
ID0584;0;Morning;Payment related;Y;Y;116;189;4;0;N
ID0585;0;Morning;Payment related;N;N;-1;-1;-1;1;N
ID0586;0;Morning;Streaming;Y;Y;63;249;3;0;N
ID0587;1;Morning;Streaming;N;N;-1;-1;-1;1;N
ID0588;0;Morning;Streaming;Y;Y;30;271;3;0;N
ID0589;0;Morning;Admin Support;Y;Y;22;342;3;0;N
ID0590;0;Morning;Technical Support;Y;Y;31;320;3;0;N
ID0591;0;Morning;Payment related;Y;Y;47;152;3;0;N
ID0592;0;Morning;Technical Support;Y;Y;88;274;3;0;N
ID0593;0;Morning;Streaming;Y;Y;106;219;4;0;Y
ID0594;0;Morning;Payment related;Y;Y;70;147;5;0;N
ID0595;1;Morning;Payment related;Y;Y;77;337;3;0;N
ID0596;0;Morning;Streaming;Y;Y;82;401;3;0;Y
ID0597;0;Morning;Contract related;Y;Y;84;285;3;0;N
ID0598;0;Morning;Technical Support;Y;Y;50;366;4;0;N
ID0599;1;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID0600;0;Morning;Contract related;Y;Y;73;105;3;0;N
ID0601;1;Morning;Contract related;Y;Y;79;324;3;0;N
ID0602;0;Morning;Contract related;Y;Y;124;238;5;0;N
ID0603;0;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID0604;1;Morning;Technical Support;Y;N;75;213;4;0;Y
ID0605;0;Morning;Technical Support;Y;Y;34;271;3;0;N
ID0606;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID0607;1;Morning;Streaming;Y;Y;116;236;3;0;N
ID0608;0;Morning;Payment related;Y;Y;20;93;3;0;Y
ID0609;1;Afternoon;Streaming;Y;Y;105;398;1;0;Y
ID0610;0;Afternoon;Payment related;Y;Y;25;113;3;0;N
ID0611;1;Afternoon;Payment related;Y;Y;16;382;4;0;N
ID0612;0;Afternoon;Contract related;Y;Y;64;160;4;0;N
ID0613;0;Afternoon;Admin Support;Y;Y;82;411;3;0;Y
ID0614;0;Afternoon;Streaming;Y;Y;13;129;5;0;N
ID0615;0;Afternoon;Contract related;Y;Y;15;105;5;0;N
ID0616;0;Afternoon;Contract related;Y;Y;42;368;2;0;Y
ID0617;0;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID0618;1;Afternoon;Payment related;Y;Y;32;341;3;0;Y
ID0619;0;Afternoon;Payment related;Y;Y;75;250;3;0;N
ID0620;0;Afternoon;Contract related;Y;N;123;230;3;0;Y
ID0621;0;Afternoon;Streaming;Y;Y;22;327;5;0;Y
ID0622;1;Afternoon;Technical Support;Y;Y;21;118;2;0;Y
ID0623;0;Afternoon;Streaming;Y;Y;15;370;4;0;N
ID0624;1;Afternoon;Streaming;Y;Y;76;235;4;0;Y
ID0625;1;Afternoon;Admin Support;Y;Y;92;319;3;0;N
ID0626;1;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0627;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
ID0628;0;Afternoon;Payment related;Y;N;62;239;4;0;N
ID0629;0;Afternoon;Admin Support;Y;Y;33;298;3;0;Y
ID0630;0;Afternoon;Admin Support;Y;Y;122;179;1;0;N
ID0631;0;Afternoon;Streaming;Y;N;47;275;1;0;N
ID0632;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID0633;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0634;0;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID0635;0;Afternoon;Streaming;Y;Y;44;99;4;0;Y
ID0636;0;Afternoon;Contract related;Y;Y;48;281;3;0;Y
ID0637;0;Afternoon;Admin Support;Y;Y;60;119;3;0;Y
ID0638;1;Afternoon;Streaming;N;N;-1;-1;-1;1;N
ID0639;0;Afternoon;Technical Support;Y;Y;120;201;2;0;Y
ID0640;0;Afternoon;Admin Support;Y;Y;61;266;2;0;Y
ID0641;0;Afternoon;Technical Support;Y;Y;103;385;4;0;Y
ID0642;0;Afternoon;Contract related;N;N;-1;-1;-1;1;N
ID0643;0;Afternoon;Payment related;Y;Y;32;181;2;0;N
ID0644;1;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID0645;0;Afternoon;Technical Support;Y;Y;53;277;1;0;Y
ID0646;0;Afternoon;Streaming;Y;Y;40;176;5;0;N
ID0647;0;Evening;Contract related;Y;N;58;194;3;0;Y
ID0648;0;Evening;Technical Support;Y;Y;92;207;2;0;N
ID0649;1;Evening;Payment related;N;N;-1;-1;-1;1;Y
ID0650;0;Evening;Streaming;Y;Y;124;109;5;0;N
ID0651;1;Evening;Admin Support;Y;Y;59;270;3;0;N
ID0652;0;Evening;Streaming;Y;Y;44;302;1;0;N
ID0653;0;Evening;Admin Support;Y;Y;42;218;2;0;Y
ID0654;0;Evening;Payment related;Y;Y;21;286;5;0;N
ID0655;0;Evening;Contract related;Y;Y;69;92;4;0;N
ID0656;0;Evening;Payment related;Y;Y;46;113;1;0;N
ID0657;0;Evening;Payment related;Y;Y;24;361;5;0;Y
ID0658;1;Evening;Streaming;Y;Y;101;285;2;0;Y
ID0659;0;Evening;Payment related;Y;Y;121;141;5;0;N
ID0660;0;Evening;Admin Support;Y;Y;61;131;3;0;Y
ID0661;0;Evening;Contract related;Y;Y;45;140;4;0;N
ID0662;0;Evening;Payment related;Y;Y;40;121;5;0;N
ID0663;0;Morning;Technical Support;Y;Y;94;116;4;0;N
ID0664;0;Morning;Streaming;Y;Y;85;314;5;0;N
ID0665;0;Morning;Payment related;Y;Y;22;278;3;0;Y
ID0666;0;Morning;Contract related;Y;Y;119;411;5;0;N
ID0667;0;Morning;Payment related;Y;Y;13;141;4;0;N
ID0668;0;Morning;Contract related;Y;Y;60;260;4;0;N
ID0669;0;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID0670;0;Morning;Payment related;Y;Y;29;363;1;0;N
ID0671;0;Morning;Payment related;Y;N;41;347;5;0;N
ID0672;0;Morning;Contract related;Y;Y;87;340;5;0;N
ID0673;1;Morning;Contract related;Y;Y;77;268;5;0;N
ID0674;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID0675;0;Morning;Admin Support;Y;Y;30;166;4;0;N
ID0676;0;Morning;Payment related;N;N;-1;-1;-1;1;N
ID0677;0;Morning;Payment related;Y;Y;81;330;3;0;N
ID0678;0;Morning;Contract related;Y;Y;76;142;4;0;N
ID0679;0;Morning;Contract related;N;N;-1;-1;-1;1;Y
ID0680;1;Morning;Contract related;Y;Y;79;205;4;0;Y
ID0681;0;Afternoon;Admin Support;Y;Y;114;330;3;0;Y
ID0682;0;Afternoon;Contract related;Y;Y;15;420;2;0;N
ID0683;0;Afternoon;Streaming;Y;Y;43;200;4;0;Y
ID0684;0;Afternoon;Technical Support;Y;Y;26;388;1;0;N
ID0685;0;Afternoon;Technical Support;Y;Y;57;212;2;0;N
ID0686;0;Afternoon;Contract related;Y;Y;86;154;3;0;Y
ID0687;0;Afternoon;Payment related;Y;Y;110;286;3;0;N
ID0688;0;Afternoon;Contract related;Y;Y;43;290;2;0;N
ID0689;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0690;1;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID0691;0;Afternoon;Technical Support;Y;Y;105;181;2;0;Y
ID0692;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0693;0;Afternoon;Admin Support;Y;Y;79;108;4;0;Y
ID0694;0;Afternoon;Payment related;Y;N;42;208;3;0;N
ID0695;0;Afternoon;Contract related;Y;N;100;117;4;0;N
ID0696;0;Afternoon;Streaming;Y;Y;107;388;4;0;N
ID0697;0;Afternoon;Payment related;Y;Y;96;227;5;0;N
ID0698;1;Afternoon;Streaming;Y;N;116;255;5;0;N
ID0699;0;Afternoon;Technical Support;Y;Y;54;174;3;0;N
ID0700;0;Afternoon;Streaming;Y;Y;24;385;4;0;N
ID0701;0;Afternoon;Contract related;Y;Y;52;176;5;0;Y
ID0702;0;Afternoon;Contract related;Y;Y;77;111;3;0;N
ID0703;0;Evening;Admin Support;Y;Y;91;160;3;0;N
ID0704;0;Evening;Streaming;Y;N;104;164;3;0;N
ID0705;0;Evening;Technical Support;Y;Y;111;216;3;0;N
ID0706;0;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID0707;1;Evening;Payment related;Y;Y;55;308;4;0;N
ID0708;0;Evening;Admin Support;N;N;-1;-1;-1;1;N
ID0709;1;Evening;Contract related;Y;Y;124;326;4;0;N
ID0710;0;Evening;Payment related;Y;Y;68;277;3;0;N
ID0711;0;Evening;Technical Support;Y;N;40;273;3;0;Y
ID0712;0;Evening;Payment related;Y;Y;119;215;4;0;N
ID0713;0;Evening;Payment related;Y;Y;42;115;1;0;Y
ID0714;0;Evening;Admin Support;Y;Y;30;235;4;0;N
ID0715;1;Evening;Admin Support;Y;Y;79;261;4;0;Y
ID0716;0;Evening;Contract related;Y;Y;44;416;1;0;N
ID0717;0;Evening;Streaming;Y;Y;71;180;3;0;N
ID0718;0;Evening;Streaming;N;N;-1;-1;-1;1;Y
ID0719;1;Morning;Admin Support;Y;Y;21;385;5;0;Y
ID0720;0;Morning;Technical Support;Y;Y;122;288;4;0;Y
ID0721;0;Morning;Technical Support;N;N;-1;-1;-1;1;N
ID0722;0;Morning;Admin Support;Y;Y;62;145;3;0;N
ID0723;1;Morning;Contract related;Y;N;37;162;5;0;Y
ID0724;0;Morning;Contract related;Y;Y;112;417;2;0;N
ID0725;0;Morning;Contract related;Y;Y;40;204;2;0;Y
ID0726;0;Morning;Streaming;Y;N;50;113;5;0;Y
ID0727;0;Morning;Streaming;Y;Y;88;250;4;0;N
ID0728;0;Morning;Admin Support;Y;Y;97;112;3;0;Y
ID0729;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID0730;1;Morning;Streaming;Y;Y;110;283;4;0;N
ID0731;1;Morning;Streaming;N;N;-1;-1;-1;1;N
ID0732;0;Morning;Technical Support;Y;Y;104;204;5;0;Y
ID0733;1;Morning;Contract related;Y;N;79;298;3;0;Y
ID0734;1;Morning;Payment related;Y;Y;70;151;3;0;N
ID0735;0;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID0736;0;Morning;Streaming;Y;Y;70;339;1;0;N
ID0737;0;Afternoon;Contract related;Y;Y;33;112;3;0;N
ID0738;0;Afternoon;Payment related;Y;Y;124;114;4;0;N
ID0739;0;Afternoon;Payment related;Y;Y;77;184;3;0;Y
ID0740;0;Afternoon;Streaming;Y;Y;33;381;3;0;N
ID0741;0;Afternoon;Contract related;Y;Y;96;127;5;0;N
ID0742;0;Afternoon;Streaming;N;N;-1;-1;-1;1;N
ID0743;0;Afternoon;Payment related;Y;Y;69;228;5;0;N
ID0744;0;Afternoon;Admin Support;Y;Y;58;392;4;0;Y
ID0745;0;Afternoon;Admin Support;Y;N;112;100;3;0;N
ID0746;0;Afternoon;Technical Support;Y;Y;61;263;3;0;Y
ID0747;0;Afternoon;Admin Support;Y;Y;89;192;3;0;N
ID0748;0;Afternoon;Payment related;Y;Y;84;192;5;0;Y
ID0749;1;Afternoon;Technical Support;Y;Y;53;216;3;0;N
ID0750;0;Afternoon;Streaming;Y;Y;73;154;3;0;Y
ID0751;0;Afternoon;Contract related;Y;Y;12;131;2;0;N
ID0752;0;Afternoon;Admin Support;Y;Y;90;392;4;0;N
ID0753;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0754;0;Afternoon;Technical Support;Y;Y;23;253;5;0;Y
ID0755;1;Afternoon;Admin Support;Y;Y;98;308;5;0;Y
ID0756;0;Afternoon;Contract related;Y;Y;28;123;2;0;N
ID0757;0;Evening;Technical Support;Y;Y;123;268;3;0;Y
ID0758;1;Evening;Contract related;Y;Y;82;150;5;0;N
ID0759;0;Morning;Technical Support;Y;Y;57;288;4;0;Y
ID0760;0;Morning;Streaming;Y;Y;14;131;5;0;Y
ID0761;0;Morning;Technical Support;Y;Y;114;97;4;0;N
ID0762;0;Morning;Payment related;Y;Y;53;261;5;0;N
ID0763;1;Morning;Technical Support;N;N;-1;-1;-1;1;N
ID0764;0;Morning;Technical Support;Y;Y;25;273;4;0;N
ID0765;1;Morning;Admin Support;Y;Y;86;200;2;0;Y
ID0766;0;Morning;Payment related;Y;Y;51;128;4;0;N
ID0767;1;Morning;Technical Support;Y;Y;31;116;4;0;Y
ID0768;0;Morning;Streaming;N;N;-1;-1;-1;1;Y
ID0769;0;Morning;Payment related;Y;Y;124;304;4;0;N
ID0770;0;Morning;Streaming;Y;Y;116;408;2;0;Y
ID0771;0;Morning;Contract related;Y;Y;41;243;2;0;N
ID0772;0;Morning;Contract related;Y;Y;53;278;2;0;N
ID0773;0;Morning;Technical Support;Y;Y;85;184;4;0;N
ID0774;0;Morning;Streaming;Y;Y;18;278;5;0;Y
ID0775;0;Morning;Payment related;Y;Y;17;253;4;0;N
ID0776;0;Morning;Technical Support;Y;Y;102;178;4;0;Y
ID0777;0;Afternoon;Technical Support;Y;Y;26;401;1;0;N
ID0778;0;Afternoon;Payment related;Y;Y;107;382;3;0;Y
ID0779;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0780;1;Afternoon;Streaming;Y;Y;35;264;5;0;N
ID0781;0;Afternoon;Technical Support;Y;Y;100;324;2;0;Y
ID0782;0;Afternoon;Admin Support;Y;Y;12;379;4;0;N
ID0783;0;Afternoon;Payment related;Y;Y;43;234;4;0;N
ID0784;0;Afternoon;Payment related;Y;Y;68;169;4;0;Y
ID0785;0;Afternoon;Streaming;Y;Y;81;175;3;0;N
ID0786;0;Afternoon;Contract related;Y;N;49;381;5;0;Y
ID0787;1;Afternoon;Technical Support;Y;Y;101;370;3;0;Y
ID0788;0;Afternoon;Contract related;Y;Y;72;358;3;0;Y
ID0789;0;Afternoon;Technical Support;Y;Y;18;110;3;0;N
ID0790;0;Afternoon;Contract related;Y;Y;86;273;5;0;N
ID0791;0;Afternoon;Admin Support;Y;Y;109;98;4;0;N
ID0792;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0793;0;Afternoon;Admin Support;Y;Y;32;252;2;0;Y
ID0794;0;Afternoon;Contract related;Y;Y;68;315;3;0;N
ID0795;0;Afternoon;Technical Support;Y;Y;10;417;4;0;N
ID0796;0;Afternoon;Payment related;Y;Y;76;287;5;0;N
ID0797;0;Afternoon;Payment related;Y;Y;124;393;3;0;Y
ID0798;0;Afternoon;Technical Support;Y;Y;28;252;3;0;Y
ID0799;0;Afternoon;Streaming;Y;Y;107;159;4;0;Y
ID0800;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID0801;0;Afternoon;Streaming;N;N;-1;-1;-1;1;N
ID0802;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID0803;0;Afternoon;Streaming;N;N;-1;-1;-1;1;N
ID0804;1;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID0805;1;Evening;Contract related;Y;Y;21;100;4;0;N
ID0806;1;Evening;Streaming;Y;Y;66;343;2;0;N
ID0807;1;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID0808;0;Evening;Streaming;Y;Y;19;392;3;0;N
ID0809;0;Evening;Contract related;Y;Y;100;359;4;0;N
ID0810;1;Evening;Technical Support;Y;Y;108;384;4;0;N
ID0811;0;Evening;Technical Support;Y;Y;123;275;1;0;N
ID0812;0;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID0813;0;Evening;Contract related;Y;Y;76;187;2;0;N
ID0814;0;Evening;Contract related;Y;Y;78;153;2;0;N
ID0815;1;Evening;Streaming;Y;Y;17;153;1;0;N
ID0816;0;Evening;Streaming;Y;Y;60;253;4;0;N
ID0817;0;Morning;Contract related;Y;Y;76;167;3;0;N
ID0818;0;Morning;Contract related;Y;Y;80;242;4;0;Y
ID0819;0;Morning;Admin Support;Y;N;20;337;4;0;N
ID0820;1;Morning;Admin Support;Y;Y;82;382;3;0;Y
ID0821;0;Morning;Technical Support;Y;Y;33;352;3;0;N
ID0822;0;Morning;Admin Support;Y;Y;93;176;3;0;N
